lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1.1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2.1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.0448493
# Diagonal elements of inverse mass matrix:
# 0.00319644, 12.451, 1.03256, 0.360273, 0.187028, 0.147612, 0.345215, 0.514493, 0.798403, 0.727563, 0.140468, 0.0819042, 0.159118, 0.323224, 0.264165, 0.511924, 0.441222, 0.807933, 0.658663, 0.251041, 0.2528, 0.0154136, 0.227859
-190.62,0.998891,0.0448493,6,63,0,205.209,-0.14168,-7.66914,0.310594,-1.45116,-0.998717,-0.442032,0.391913,-0.529079,0.563042,-1.64486,2.17025,-0.150413,0.430698,0.585597,-0.750299,1.22443,1.06601,-0.503253,-0.0992266,0.190245,0.351013,0.391739,2.71089,0.674069,-3.14939,-2.16747,-0.959322,0.850551,-1.14824,1.22195,-3.56976,-0.0286153,0.0819379,0.111407,-0.14274,0.232941,0.202802,-0.0957412,-0.0188773,-9.9323,-0.14168
-196.61,0.835164,0.0448493,6,127,0,206.143,-0.215091,-10.1707,-0.877245,-1.71047,-0.814502,-1.41546,0.0605133,-0.885202,-0.114049,-0.584032,4.09649,-0.646618,0.636101,1.04906,-0.359516,-0.169081,1.3046,0.632109,0.0562387,0.142179,0.470318,0.363841,1.97547,-3.59362,-7.00691,-3.3366,-5.79841,0.247892,-3.62622,-0.467202,-2.39248,-0.0919354,0.0904402,0.149154,-0.0511156,-0.0240397,0.185486,0.0898725,0.00799595,-11.0012,-0.215091
-198.522,0.970493,0.0448493,7,127,0,206.848,-0.0959598,-9.84942,0.374858,-0.623126,-1.47857,-0.634885,0.529819,-2.2453,-0.508938,1.039,2.64686,-0.455942,1.13597,1.41931,-0.388262,0.310122,1.98904,-0.567181,-0.533423,0.0775784,0.349333,0.327707,1.71728,0.992199,-1.64933,-3.91356,-1.68045,1.40236,-5.943,-1.34709,2.7501,-0.0353712,0.0881265,0.110108,-0.0301208,0.0240587,0.154307,-0.044001,-0.0413821,-10.4689,-0.0959598
-185.701,0.958193,0.0448493,7,127,0,205.951,-0.139773,-6.69522,-1.09727,-1.08785,-0.672102,-0.883741,0.738726,-1.26823,-0.368403,-0.303983,4.48539,-0.321213,0.432821,1.2257,-1.05636,0.628482,1.88491,-1.27541,-0.260992,0.188259,0.138515,0.411187,2.75628,-4.9217,-4.87942,-3.01464,-3.96392,3.31348,-5.68848,-1.65243,-1.36348,-0.0604711,0.0814822,0.230748,-0.198868,0.118317,0.35485,-0.240108,-0.049134,-10.9316,-0.139773
-186.341,0.999297,0.0448493,6,63,0,195.738,-0.189856,-10.8532,0.728507,-1.34096,-1.27518,-0.94457,0.973146,-1.72845,-1.78987,-0.298085,2.78405,-0.295132,0.475976,0.614458,-0.694071,-0.713165,0.815129,-0.0793799,-0.366031,0.198146,0.22393,0.378916,3.39459,2.0282,-3.73329,-3.55018,-2.62973,2.70929,-4.81208,-4.9831,-0.829884,-0.0584791,0.0943126,0.121752,-0.137527,-0.14131,0.161514,-0.0157288,-0.0725275,-10.0185,-0.189856
-190.086,0.99586,0.0448493,6,63,0,196.273,-0.210715,-12.8015,0.769504,-1.87275,-1.54503,-1.02238,1.34955,-0.654134,-1.19643,-1.26133,3.07487,-0.249415,0.429741,1.15992,-0.974179,0.172547,1.07549,0.407034,-0.893364,0.202025,0.37543,0.425302,2.59406,2.36613,-5.75848,-4.75079,-3.14369,4.1497,-2.01138,-3.67886,-3.87843,-0.050388,0.0868182,0.234333,-0.196808,0.0348588,0.217276,0.082231,-0.180482,-10.3361,-0.210715
-187.572,0.985468,0.0448493,7,127,0,205.914,-0.0558369,-15.2449,-0.731299,-1.23881,-1.14938,-1.13788,-0.261051,-0.835273,-1.72015,-0.0230758,4.09363,-0.556987,0.59973,0.81625,-0.730122,1.10359,0.672658,0.679581,-1.17563,0.171195,0.340686,0.467596,4.51793,-2.99367,-5.07123,-4.70515,-4.65806,-1.06865,-3.4193,-7.04167,-0.094464,-0.0953535,0.102671,0.139738,-0.124993,0.18893,0.115156,0.116341,-0.201262,-10.4391,-0.0558369
-190.139,0.993925,0.0448493,7,127,0,198.771,-0.0207197,-16.179,-1.40877,-1.25585,-1.52512,-1.06128,-0.193676,-1.1776,-0.964723,-1.32501,3.74494,-0.33191,0.442933,0.293612,-0.897917,1.21797,0.671904,0.487625,-0.734127,0.274378,0.288487,0.382382,3.74237,-5.27575,-4.70308,-5.71147,-3.97444,-0.725306,-4.41003,-3.61283,-4.96209,-0.0910689,0.121531,0.0805608,-0.246369,0.334185,0.184356,0.133794,-0.201428,-10.3882,-0.0207197
-190.875,0.705133,0.0448493,7,127,0,201.97,-0.188418,-13.8068,2.1902,-0.710563,-1.2154,-1.01936,0.796857,-1.71408,-1.20992,1.44534,3.80349,-0.340566,0.604905,1.0834,-0.644953,-0.0058294,1.77628,-0.0111443,-0.877435,0.142441,0.139365,0.423532,3.04368,8.33039,-2.70262,-4.62278,-3.87712,3.03084,-6.51949,-4.60193,5.49735,-0.0485106,0.0861634,0.154321,-0.0918679,-0.000830347,0.253016,-0.00158742,-0.124983,-10.546,-0.188418
-190.78,0.996578,0.0448493,6,127,0,202.752,-0.0644187,-7.65886,-1.90321,-1.22471,-1.00126,-0.924884,0.698496,-1.44548,-0.609633,-0.800713,3.40726,-0.394032,0.269618,0.606449,-0.711853,0.96473,1.15396,-1.37003,-1.09529,0.265202,0.389546,0.462988,6.44867,-6.48473,-4.17289,-3.41155,-3.15132,2.37995,-4.92512,-2.07718,-2.72823,-0.104498,0.0715032,0.160832,-0.188785,0.255848,0.306032,-0.363333,-0.290473,-9.96676,-0.0644187
-187.027,0.873562,0.0448493,6,127,0,199.339,-0.119791,-7.58836,1.11516,-1.08894,-0.62976,-0.771145,0.988026,-0.268919,0.404029,0.230319,5.63124,-0.0758664,0.284292,0.351314,-0.659223,-0.0202519,0.964772,1.50983,-0.277913,0.30752,0.120811,0.383447,2.2014,6.27971,-6.13211,-3.54633,-4.3425,5.56381,-1.51435,2.27518,1.29698,-0.0233304,0.0874254,0.108036,-0.202724,-0.00622786,0.296687,0.464301,-0.0854639,-11.6272,-0.119791
-185.94,0.861438,0.0448493,6,63,0,197.935,-0.0436016,-7.168,1.22061,-1.08356,-0.559878,-0.71813,1.00941,-0.288465,0.109511,0.216724,5.71923,-0.117298,0.243984,0.567874,-0.434872,0.0675066,0.719166,1.0487,0.51471,0.380975,0.112108,0.380104,2.50581,6.98095,-6.19714,-3.20207,-4.10715,5.77303,-1.6498,0.626319,1.23949,-0.0446875,0.0929517,0.216346,-0.165675,0.0257183,0.273984,0.39953,0.196092,-11.5743,-0.0436016
-181.429,0.658818,0.0448493,6,63,0,196.035,-0.173191,-8.91127,-0.0557461,-0.600888,-1.02338,-0.788762,0.539903,-2.33231,-0.599436,0.7211,3.26782,-0.244404,0.469021,0.79294,-0.485549,0.620027,1.35087,-0.83607,-1.61953,0.215499,0.108558,0.311695,2.03828,-0.182168,-1.96359,-3.34422,-2.57753,1.76431,-7.62156,-1.95885,2.35643,-0.0526689,0.101073,0.170878,-0.104635,0.133615,0.291112,-0.180172,-0.349007,-10.5984,-0.173191
-181.737,0.838921,0.0448493,7,127,0,191.141,-0.124528,-5.44545,1.08555,-0.260319,-0.323622,-0.451857,0.882393,-1.36219,-0.708763,1.29693,7.01745,-0.156547,0.470158,0.72708,-0.664979,0.241533,1.87128,-0.185924,-1.90243,0.21537,0.0777093,0.35839,2.68788,7.61779,-1.82677,-2.271,-3.17088,6.19215,-9.55911,-4.97371,9.10112,-0.0337156,0.101258,0.156591,-0.143217,0.0520189,0.403017,-0.0400425,-0.409727,-12.0655,-0.124528
-185.699,0.700014,0.0448493,6,63,0,194.898,-0.0747842,-7.72973,-0.351971,-0.622431,-1.22448,-0.883561,0.623769,-2.84963,-0.206771,1.93465,2.64691,-0.16679,0.589106,1.13901,-0.865361,0.830343,1.84101,-0.0467119,-1.07592,0.183388,0.0918607,0.398947,3.01548,-0.931637,-1.64752,-3.2411,-2.33871,1.65106,-7.54273,-0.547306,5.12086,-0.0305873,0.108035,0.208881,-0.158697,0.152275,0.337619,-0.00856639,-0.19731,-10.0447,-0.0747842
-191.198,0.952792,0.0448493,6,63,0,202.694,-0.0706955,-8.67069,0.101805,-1.0522,-1.14405,-0.898132,0.865643,-1.60608,-0.38263,1.5835,3.30939,-0.223344,0.444838,0.889065,-0.401048,1.63772,0.643014,-0.636375,0.324212,0.228305,0.076528,0.433744,2.09511,0.336914,-3.48214,-3.7861,-2.97227,2.86475,-5.31515,-1.26627,5.24041,-0.0509907,0.101559,0.202978,-0.0915615,0.373901,0.146804,-0.145288,0.0740194,-10.607,-0.0706955
-190.472,0.974054,0.0448493,6,63,0,202.351,-0.0672596,-8.28721,0.188441,-0.872355,-1.0233,-0.933049,0.905517,-1.59911,-0.320958,1.4855,3.46908,-0.231971,0.42796,0.932895,-0.288244,1.48705,0.59531,-0.471714,0.240074,0.212644,0.0812642,0.434028,2.05166,0.653716,-3.02627,-3.5499,-3.23682,3.14131,-5.54743,-1.11343,5.1533,-0.0493271,0.091003,0.198374,-0.0612932,0.316211,0.126589,-0.100307,0.0510503,-10.6946,-0.0672596
-193.579,0.695755,0.0448493,6,63,0,205.445,-0.129697,-6.30684,-1.0009,-0.508682,-0.925008,-0.645712,1.1604,-2.38638,-0.986785,0.316683,3.39059,-0.408519,0.685219,0.783781,-0.511812,-0.385078,2.03042,1.07855,-0.717587,0.146859,0.0720441,0.345866,3.52819,-3.39364,-1.72473,-3.13632,-2.18935,3.93445,-8.09123,-3.34578,1.07374,-0.0599945,0.10063,0.115105,-0.0751639,-0.056552,0.298184,0.158395,-0.105384,-10.2537,-0.129697
-188.857,0.987271,0.0448493,6,63,0,203.634,-0.224624,-8.69285,-0.491336,-1.11196,-0.835718,-0.974494,0.158457,-1.72883,-0.822117,0.448925,3.36392,-0.372294,0.603242,1.43039,-0.741134,0.228865,2.16112,1.08166,-0.293367,0.14466,0.117288,0.380882,2.22033,-1.65282,-3.74056,-2.81129,-3.27812,0.533038,-5.81566,-2.76554,1.51015,-0.0538558,0.0872648,0.20692,-0.107212,0.0331076,0.312627,0.156472,-0.0424384,-10.5762,-0.224624
-183.806,0.898777,0.0448493,6,127,0,203.327,-0.139011,-10.4738,0.758275,-0.623348,-0.909675,-0.56756,0.358771,-1.63797,-1.01341,0.483336,3.47934,-0.28554,0.517829,1.09825,-0.691343,-0.209791,1.7716,1.18096,-1.28284,0.167939,0.124253,0.382198,3.07721,2.6383,-2.16884,-3.16507,-1.97474,1.24829,-5.69905,-3.52602,1.68169,-0.0479534,0.0869639,0.18444,-0.116104,-0.0352321,0.297521,0.198329,-0.21544,-10.3886,-0.139011
-190.834,0.974085,0.0448493,6,63,0,199.446,-0.152041,-9.30867,0.135698,-1.59985,-1.0237,-1.16284,0.510027,-1.20925,-1.42665,0.629518,2.64473,-0.340919,1.09613,1.40869,-0.83413,1.51963,0.655066,-0.355313,-0.127974,0.0918213,0.378163,0.301771,1.40776,0.358885,-4.23116,-2.7074,-3.07539,1.34888,-3.19815,-3.7731,1.6649,-0.0313037,0.100648,0.129347,-0.0765909,0.139534,0.0601491,-0.0326254,-0.0117508,-10.6334,-0.152041
-190.935,0.991557,0.0448493,6,127,0,202.79,-0.163265,-11.4351,1.11575,-0.639462,-1.24454,-0.645158,0.688452,-2.21408,-1.09864,1.46533,3.20829,-0.419564,0.584827,1.63548,-0.768042,2.31778,1.2648,-0.930005,-0.944118,0.148795,0.177173,0.344658,2.24028,3.57966,-2.05158,-3.99284,-2.06985,2.20875,-7.10341,-3.52477,4.70119,-0.0624288,0.087019,0.24335,-0.11428,0.344873,0.188196,-0.13838,-0.14048,-10.4975,-0.163265
-195.605,0.956297,0.0448493,7,127,0,207.259,-0.199078,-5.67275,-0.907987,-2.45035,-0.833364,-1.28784,1.12447,-1.08924,-0.532476,-1.47337,2.61783,-0.823161,0.956666,2.25688,0.127122,-1.27946,0.186649,1.34071,0.512537,0.0730981,0.413728,0.379271,3.22452,-2.37695,-6.41459,-2.1816,-3.37135,2.94367,-2.85143,-1.39393,-3.85703,-0.0601715,0.0699304,0.164973,0.00929234,-0.0935262,0.0136437,0.0980034,0.0374654,-9.98031,-0.199078
-197.689,0.94211,0.0448493,7,127,0,215.158,-0.195448,-8.83248,0.949385,-0.781661,-0.762626,-0.501829,-0.0528802,-0.454995,-0.0487546,2.20404,3.57885,-0.694052,2.10928,-0.382414,-0.161761,1.46873,0.696559,-0.813889,-0.870922,0.0390138,0.435816,0.380667,2.02911,3.39771,-2.79745,-2.72932,-1.79597,-0.18925,-1.62836,-0.174486,7.88794,-0.0270776,0.0822913,-0.0149195,-0.00631091,0.0573008,0.0271755,-0.0317529,-0.033978,-10.7419,-0.195448
-197.032,0.980147,0.0448493,6,127,0,205.255,-0.13718,-8.21906,1.31965,-0.449391,-0.841797,-0.549248,0.460155,-1.75337,0.0852689,2.31894,3.22937,-0.699495,2.20308,0.0405539,0.155066,1.33936,0.707595,-1.47826,-0.781102,0.0582469,0.41449,0.432369,3.59883,4.26164,-1.45125,-2.71848,-1.77373,1.48601,-5.66228,0.275365,7.48873,-0.0407434,0.128323,0.00236214,0.00903214,0.0780136,0.0412152,-0.0861042,-0.0454968,-10.1742,-0.13718
-199.304,0.99571,0.0448493,7,127,0,212.514,-0.110129,-6.89597,-0.255533,-0.944747,-0.882541,-0.637247,0.13253,-1.43632,0.701061,0.880397,2.46299,-0.730694,1.06698,-0.515011,-1.07917,2.72598,-0.213316,0.111658,1.08286,0.0778977,0.45382,0.33283,1.60773,-0.629375,-2.3269,-2.17369,-1.56953,0.326421,-3.53763,1.7267,2.16841,-0.0569194,0.0831152,-0.0401182,-0.0840645,0.212348,-0.0166168,0.00869788,0.0843527,-10.4496,-0.110129
-194.826,0.990826,0.0448493,7,127,0,209.857,-0.218009,-4.93116,-0.537514,-0.844629,-0.527187,-0.765942,0.702266,-2.09126,-0.261028,-0.4731,4.24368,-0.480715,1.47032,1.82926,-0.0241206,-0.914736,0.612275,1.08753,-1.36642,0.0675343,0.417285,0.474159,3.77751,-2.28104,-3.58434,-2.23721,-3.25042,2.98019,-8.87466,-1.10772,-2.00769,-0.0324648,0.0992968,0.123538,-0.00162897,-0.0617761,0.0413496,0.0734458,-0.0922805,-10.6092,-0.218009
-195.681,0.982826,0.0448493,7,127,0,205.938,-0.0970647,-1.00061,1.32599,-0.338001,-0.224101,-0.183558,1.6081,-1.57559,0.0945624,0.831234,4.49128,-0.704362,1.43945,1.02749,0.407482,0.819778,0.52774,0.254987,-1.39897,0.060039,0.361734,0.405365,3.85136,5.95541,-1.51806,-1.0065,-0.824413,7.22244,-7.0764,0.424707,3.73331,-0.0422892,0.0864233,0.0616898,0.0244649,0.0492186,0.031685,0.0153092,-0.0839928,-10.7061,-0.0970647
-194.821,0.75705,0.0448493,7,127,0,206.889,-0.137,-15.7088,0.16921,-2.05671,-1.85874,-1.57806,-0.71591,-1.46158,-2.4352,-0.826093,2.18795,-0.69083,0.545032,1.55072,-0.189539,0.867729,0.810248,0.96556,-0.528217,0.148847,0.414079,0.373759,2.01588,0.370223,-4.49998,-4.06684,-3.45273,-1.56638,-3.19786,-5.32811,-1.80745,-0.102828,0.0811262,0.23082,-0.0282123,0.129159,0.120603,0.14372,-0.0786234,-10.1627,-0.137
-196.017,0.951431,0.0448493,7,127,0,216.293,-0.0593523,3.66199,0.5734,-0.57764,-0.0630948,-0.618734,0.970536,-1.53501,0.706952,2.29011,5.96017,-0.166647,0.890372,1.66513,-0.663323,0.420009,1.90452,0.521087,-0.381069,0.122635,0.293736,0.388097,1.9347,3.41756,-3.44283,-0.376055,-3.68776,5.78456,-9.14894,4.21356,13.6495,-0.0204368,0.109191,0.204204,-0.0813468,0.0515079,0.233561,0.0639037,-0.0467324,-11.8687,-0.0593523
-191.21,0.996848,0.0448493,6,127,0,205.063,-0.168992,-13.3826,-0.257054,-0.710067,-1.39717,-0.458138,-0.537261,-0.961775,-0.50268,-0.460172,2.87849,-0.363433,0.560123,0.405878,0.141379,0.341841,0.693732,0.309771,0.699732,0.146234,0.392855,0.330905,2.7922,-0.739928,-2.04392,-4.02174,-1.31875,-1.5465,-2.76846,-1.44696,-1.3246,-0.0531464,0.0819092,0.0593533,0.0206745,0.0499889,0.101447,0.0452992,0.102325,-10.1881,-0.168992
-193.142,0.993527,0.0448493,6,127,0,202.843,-0.277542,-5.82809,1.31022,-1.58154,-0.377106,-1.08645,0.960099,-0.556793,-0.420539,-0.0340856,5.11782,-0.373664,0.667097,1.29756,-0.609508,0.329971,0.349145,-0.401363,0.46804,0.118301,0.462078,0.41054,1.91799,6.70545,-8.09402,-1.92996,-5.56023,4.91361,-2.84957,-2.15224,-0.174444,-0.0442049,0.0789183,0.153503,-0.0721055,0.0390359,0.0413042,-0.0474817,0.0553697,-11.4987,-0.277542
-187.289,0.994406,0.0448493,6,63,0,200.702,-0.0709573,-12.4179,-1.44038,-1.02544,-1.22594,-0.77775,0.0771882,-1.04997,-0.823256,-0.852507,3.6686,-0.597851,0.884316,0.93512,-0.897727,0.0983859,1.1474,0.725434,-1.86212,0.115578,0.1417,0.390044,3.18204,-5.28418,-3.76192,-4.49747,-2.85326,0.283173,-3.85192,-3.0202,-3.12751,-0.0690983,0.102207,0.108079,-0.103757,0.0113712,0.132615,0.0838441,-0.21522,-10.4519,-0.0709573
-186.952,0.99157,0.0448493,6,127,0,198.917,-0.0579885,-12.9956,-0.422695,-0.596121,-1.27805,-0.679486,-0.116656,-1.92186,-1.28771,-0.107827,3.12494,-0.557838,0.619297,1.3264,-0.49941,0.757786,1.32867,1.42385,-1.92501,0.149905,0.162992,0.348239,2.49342,-1.3209,-1.86284,-3.99383,-2.12335,-0.364542,-6.00569,-4.02402,-0.336954,-0.0836229,0.092836,0.198835,-0.0748643,0.113596,0.199175,0.213443,-0.288569,-10.3814,-0.0579885
-187.531,0.972809,0.0448493,6,127,0,197.894,-0.110668,-10.7409,-0.546049,-0.832871,-1.02134,-1.03381,0.0213231,-2.18175,-0.822934,0.105833,3.70904,-0.17628,0.527562,1.16448,-0.811104,0.587078,1.4398,0.448154,-1.21941,0.139657,0.125037,0.32047,2.38647,-2.02532,-3.08915,-3.78818,-3.83445,0.0790883,-8.09221,-3.0523,0.39254,-0.0246188,0.073678,0.162628,-0.113277,0.0819897,0.201078,0.062588,-0.170299,-10.673,-0.110668
-192.632,0.998459,0.0448493,7,127,0,201.013,-0.235334,-6.68606,0.430361,-1.04331,-0.665119,-0.940006,0.387034,-1.77177,0.420682,0.168069,4.54657,-0.247552,1.06852,1.52283,-1.42299,0.290194,-0.132966,0.601836,0.0234755,0.086946,0.227719,0.452946,3.33416,1.95667,-4.74349,-3.02401,-4.27381,1.75968,-8.05548,1.91266,0.764137,-0.0215237,0.0929032,0.132404,-0.123723,0.0252312,-0.0115609,0.0523272,0.0020411,-10.8279,-0.235334
-192.169,0.878601,0.0448493,6,127,0,203.853,-0.228523,-8.38898,1.47338,-1.29076,-0.630095,-1.01284,0.100842,-1.28632,0.15788,-0.101469,3.84461,-0.380645,1.14985,1.73636,-1.03361,0.244281,-0.131276,0.849812,-0.169459,0.0804271,0.30567,0.425149,3.89247,5.66458,-4.96246,-2.42247,-3.894,0.387698,-4.9454,0.606988,-0.390107,-0.0306142,0.092479,0.139651,-0.0831299,0.0196468,-0.0105582,0.0683479,-0.0136291,-10.4025,-0.228523
-186.359,0.972155,0.0448493,6,63,0,197.892,-0.121803,-10.1781,0.143165,-0.601831,-1.24169,-0.555014,0.679511,-1.89878,-0.342082,0.723796,3.15276,-0.370608,0.881988,1.27789,-0.628706,0.704323,1.0026,0.807116,-0.513103,0.124486,0.40471,0.388185,2.4397,0.451366,-1.89743,-3.91476,-1.74982,2.14233,-5.9864,-1.0785,2.28195,-0.0461353,0.109795,0.159079,-0.0782649,0.0876782,0.124809,0.100474,-0.063874,-10.4109,-0.121803
-193.101,0.994126,0.0448493,6,63,0,200.19,-0.113674,-4.63676,-0.599633,-0.930802,-0.801322,-0.375733,0.512457,-1.47576,1.555,-0.44619,2.6076,-0.248854,0.722608,0.904883,-0.12859,0.592531,0.25986,1.22607,-0.530097,0.102872,0.25081,0.40194,3.64381,-1.5636,-2.42716,-2.08953,-0.97976,1.33628,-3.84819,4.05482,-1.16348,-0.0256001,0.0743359,0.093087,-0.0132282,0.0609548,0.0267323,0.126128,-0.0545321,-9.89904,-0.113674
-194.292,0.968444,0.0448493,6,63,0,203.181,-0.146974,-7.72246,-1.43503,-0.896651,-1.09211,-0.422972,0.547837,-1.76003,-0.104843,-0.237501,2.28712,-0.284975,0.324396,0.354155,-0.307865,0.761997,0.0138083,0.202415,0.119201,0.200904,0.557732,0.478295,3.40583,-3.28209,-2.05075,-2.49779,-0.96739,1.25297,-4.0254,-0.23979,-0.543193,-0.0572528,0.0651726,0.0711513,-0.0618514,0.153089,0.00277415,0.0406661,0.0239481,-9.82584,-0.146974
-193.236,0.998335,0.0448493,6,63,0,202.843,-0.11242,-7.65345,-1.24637,-1.00083,-1.11658,-0.333322,1.0364,-1.64887,-0.41787,0.176598,2.5713,-0.293887,0.384961,0.349701,-0.422712,0.573987,-0.592917,0.73326,0.185921,0.329194,0.469127,0.444129,3.09784,-3.2048,-2.57344,-2.87106,-0.857071,2.66489,-4.23973,-1.07447,0.454087,-0.0967457,0.126727,0.11512,-0.139154,0.188953,-0.195185,0.241385,0.0612041,-10.0062,-0.11242
-199.307,0.971549,0.0448493,7,127,0,211.094,-0.176972,-12.4921,1.2594,-1.17366,-1.58804,-0.412483,-0.925828,-1.22998,0.284114,0.864848,2.23819,-0.489006,1.52022,2.29604,-0.366219,0.146767,2.59007,-0.451852,-0.555016,0.0618024,0.42309,0.392695,2.33143,2.81878,-2.62686,-3.55433,-0.923215,-2.07218,-2.75293,0.635901,1.93569,-0.0302217,0.0939534,0.141901,-0.0226332,0.00907053,0.160073,-0.0279256,-0.0343013,-10.0668,-0.176972
-193.391,0.97776,0.0448493,7,127,0,213.689,-0.103876,-10.6488,-0.181649,-1.27629,-1.06174,-1.0364,-0.0368093,-1.71531,-0.932312,-0.336894,2.9863,-0.731309,1.10339,0.996511,1.01482,1.85213,1.9143,-0.9229,-0.612838,0.0820513,0.293085,0.296596,1.91266,-0.542458,-3.81139,-3.17068,-3.09501,-0.109924,-5.12243,-2.78417,-1.00607,-0.0600048,0.0905343,0.081765,0.0832671,0.15197,0.157071,-0.0757251,-0.0502842,-10.5218,-0.103876
-187.079,0.974411,0.0448493,6,127,0,203.547,-0.134988,-6.34573,-1.84732,-0.721515,-0.408757,-0.421826,0.392722,-1.01847,-0.786484,-1.45497,6.23467,-0.70293,0.804002,1.84322,-0.735266,-0.311531,1.73852,0.339446,0.484609,0.127177,0.301572,0.378796,2.33107,-11.5174,-4.49841,-2.54846,-2.62994,2.44849,-6.34983,-4.90347,-9.07124,-0.0893965,0.10225,0.234415,-0.0935088,-0.0396196,0.2211,0.0431697,0.061631,-11.8394,-0.134988
-189.232,0.730803,0.0448493,7,127,0,196.129,-0.154741,-4.95315,-2.30354,-0.921701,-0.448164,-0.50423,0.538915,-0.694657,-0.592541,-0.955454,5.50048,-0.440488,0.614893,1.86685,-0.996909,0.555717,1.32503,0.831684,0.679233,0.135533,0.322448,0.349925,2.56665,-12.6706,-5.0698,-2.46512,-2.7735,2.96429,-3.82095,-3.25926,-5.25546,-0.0597007,0.0833382,0.25302,-0.135114,0.0753179,0.179585,0.112721,0.0920584,-11.4405,-0.154741
-190.798,0.964691,0.0448493,7,127,0,199.93,-0.120468,-8.84406,0.369334,-0.807038,-0.620252,-0.71611,0.380303,-1.29929,-0.437266,0.220249,4.6471,-0.868804,1.7738,0.296339,-0.634037,-0.15049,-0.598063,-0.65641,-0.823941,0.0538463,0.449358,0.435886,3.92213,1.71633,-3.75039,-2.88238,-3.32784,1.76731,-6.03793,-2.03202,1.02352,-0.0467818,0.0955123,0.0159567,-0.0341405,-0.00810331,-0.0322035,-0.0353452,-0.0443662,-10.7691,-0.120468
-189.436,0.979274,0.0448493,7,127,0,202.075,-0.188824,-9.14026,-0.887892,-2.1651,-0.976866,-1.35105,0.290229,-0.686642,-0.911531,-0.694075,3.08853,-1.1503,1.53664,1.8939,-0.78247,0.0135837,0.201871,0.83653,0.229321,0.0668781,0.346325,0.332493,2.11361,-2.74228,-6.68697,-3.01708,-4.17276,0.896379,-2.12071,-2.81529,-2.14367,-0.0769298,0.102768,0.12666,-0.0523302,0.000908455,0.0135008,0.0559456,0.0153365,-10.4875,-0.188824
-192.107,0.859923,0.0448493,6,127,0,200.391,-0.175435,-8.39438,-0.332561,-2.04937,-1.31855,-1.79339,0.574366,-2.34218,-1.31754,0.540635,2.13289,-0.743091,1.22426,1.81027,-1.08273,-0.373453,0.473793,2.07458,0.106885,0.0860596,0.307936,0.281756,1.7541,-0.709315,-4.37108,-2.81232,-3.82511,1.22506,-4.99561,-2.81017,1.15311,-0.0639501,0.105359,0.155791,-0.0931793,-0.0321392,0.0407744,0.178537,0.00919845,-10.247,-0.175435
-196.47,0.876144,0.0448493,7,127,0,207.133,-0.0674103,-9.15153,-0.925397,0.168586,-0.519886,-0.603072,0.103971,-2.14207,-1.4708,1.74305,6.2573,-0.535969,0.758894,0.443606,-1.37242,0.698264,2.4955,2.06754,-0.545159,0.174939,0.398572,0.470779,4.15627,-5.79049,1.05489,-3.25308,-3.7736,0.650577,-13.4036,-9.20321,10.9068,-0.0937621,0.13276,0.0776041,-0.24009,0.122154,0.436561,0.361694,-0.0953698,-11.4646,-0.0674103
-189.555,0.902501,0.0448493,6,63,0,203.316,-0.106445,-12.4762,-0.751983,0.190022,-0.898158,-0.0223664,0.401813,-1.52373,-1.24146,0.45294,4.78488,-0.271413,0.644958,1.21898,-0.786632,0.781772,1.80591,1.61514,-0.538363,0.147741,0.196514,0.425414,4.98176,-3.59815,0.909231,-4.29758,-0.107021,1.92263,-7.29086,-5.94025,2.16726,-0.0400988,0.0952868,0.180093,-0.116218,0.1155,0.266808,0.238622,-0.0795384,-10.7006,-0.106445
-193.715,0.786725,0.0448493,6,127,0,202.885,-0.155898,-12.2049,0.842586,-1.47104,-1.3496,-1.37722,0.316416,-1.67044,-2.02301,1.42253,2.68376,-0.377901,0.674301,0.67098,-0.405491,0.893487,2.19152,-0.527219,-1.44675,0.194366,0.421907,0.466682,4.15891,2.2613,-3.94793,-3.62199,-3.69613,0.849184,-4.48307,-5.42926,3.81771,-0.0734512,0.131061,0.130416,-0.0788139,0.173664,0.425957,-0.102474,-0.2812,-9.85788,-0.155898
-190.562,0.98528,0.0448493,7,127,0,206.097,-0.0743776,-14.5073,0.735957,-0.496613,-1.46267,-0.607036,0.752777,-1.62779,-2.13691,0.936161,3.13745,-0.247762,0.528293,0.98928,-1.04999,2.33607,0.302424,-1.07417,-0.0667838,0.169462,0.171128,0.407877,4.37738,2.30903,-1.5581,-4.58906,-1.90455,2.3618,-5.10713,-6.70445,2.93716,-0.0419864,0.0895258,0.167646,-0.177934,0.395876,0.0512496,-0.182031,-0.0113173,-10.0174,-0.0743776
